,Estacion,Fecha,temperatura,radiacion,humedad relativa
892,Amazonas,2022-12-12 12:00,32.3,538.7,53
893,Amazonas,2022-12-12 12:15,32.6,494.7,53
894,Amazonas,2022-12-12 12:30,31.8,365.2,56
895,Amazonas,2022-12-12 12:45,32.6,495.3,54
896,Amazonas,2022-12-12 13:00,32.2,399.7,55
897,Amazonas,2022-12-12 13:15,33.0,550.5,52
898,Amazonas,2022-12-12 13:30,32.7,532.9,51
899,Amazonas,2022-12-12 13:45,32.7,504.6,51
900,Amazonas,2022-12-12 14:00,32.6,480.1,51
901,Amazonas,2022-12-12 14:15,32.5,459.9,52
902,Amazonas,2022-12-12 14:30,32.5,400.1,52
903,Amazonas,2022-12-12 14:45,32.2,388.2,53
904,Amazonas,2022-12-12 15:00,32.0,367.0,53
905,Amazonas,2022-12-12 15:15,32.0,326.6,54
906,Amazonas,2022-12-12 15:30,31.7,279.7,54
907,Amazonas,2022-12-12 15:45,31.2,261.9,55
908,Amazonas,2022-12-12 16:00,30.9,184.1,57
909,Amazonas,2022-12-12 16:15,30.4,112.4,59
910,Amazonas,2022-12-12 16:30,30.0,96.9,61
911,Amazonas,2022-12-12 16:45,29.9,86.5,62
912,Amazonas,2022-12-12 17:00,29.6,70.6,62
913,Amazonas,2022-12-12 17:15,29.0,27.6,64
914,Amazonas,2022-12-12 17:30,28.6,8.6,67
915,Amazonas,2022-12-12 17:45,28.1,3.2,71
916,Amazonas,2022-12-12 18:00,27.5,2.0,75
917,Amazonas,2022-12-12 18:15,26.6,1.4,79
918,Amazonas,2022-12-12 18:30,26.1,1.7,82
919,Amazonas,2022-12-12 18:45,25.7,2.7,85
920,Amazonas,2022-12-12 19:00,25.6,2.8,86
921,Amazonas,2022-12-12 19:15,25.7,2.6,85
922,Amazonas,2022-12-12 19:30,25.8,2.6,85
923,Amazonas,2022-12-12 19:45,25.6,2.8,86
924,Amazonas,2022-12-12 20:00,25.5,2.4,88
925,Amazonas,2022-12-12 20:15,25.1,2.8,89
926,Amazonas,2022-12-12 20:30,25.1,2.3,89
927,Amazonas,2022-12-12 20:45,25.0,2.9,89
928,Amazonas,2022-12-12 21:00,24.8,2.0,91
929,Amazonas,2022-12-12 21:15,24.7,2.1,91
930,Amazonas,2022-12-12 21:30,24.8,2.5,91
931,Amazonas,2022-12-12 21:45,24.9,1.9,89
932,Amazonas,2022-12-12 22:00,25.1,3.0,88
933,Amazonas,2022-12-12 22:15,25.2,3.9,88
934,Amazonas,2022-12-12 22:30,25.1,1.5,89
935,Amazonas,2022-12-12 22:45,24.7,4.2,91
936,Amazonas,2022-12-12 23:00,24.3,5.7,92
937,Amazonas,2022-12-12 23:15,24.0,5.8,93
938,Amazonas,2022-12-12 23:30,23.8,4.9,94
939,Amazonas,2022-12-12 23:45,23.5,3.8,94
940,Amazonas,2022-12-13 00:00,23.3,2.9,95
941,Amazonas,2022-12-13 00:15,23.1,7.6,95
942,Amazonas,2022-12-13 00:30,23.2,3.0,94
943,Amazonas,2022-12-13 00:45,23.2,536.1,94
944,Amazonas,2022-12-13 01:00,22.6,2.7,95
945,Amazonas,2022-12-13 01:15,22.5,4.0,95
946,Amazonas,2022-12-13 01:30,22.5,3.1,96
947,Amazonas,2022-12-13 01:45,22.5,2.2,96
948,Amazonas,2022-12-13 02:00,22.3,1.9,96
949,Amazonas,2022-12-13 02:15,22.1,2.3,96
950,Amazonas,2022-12-13 02:30,21.9,3.8,96
951,Amazonas,2022-12-13 02:45,21.6,2.6,96
952,Amazonas,2022-12-13 03:00,21.6,3.0,97
953,Amazonas,2022-12-13 03:15,21.5,2.7,96
954,Amazonas,2022-12-13 03:30,21.2,2.7,96
955,Amazonas,2022-12-13 03:45,21.0,2.7,96
956,Amazonas,2022-12-13 04:00,20.8,4.2,97
957,Amazonas,2022-12-13 04:15,20.8,2.6,97
958,Amazonas,2022-12-13 04:30,20.8,3.4,97
959,Amazonas,2022-12-13 04:45,20.6,9.1,97
960,Amazonas,2022-12-13 05:00,20.2,3.6,96
961,Amazonas,2022-12-13 05:15,20.0,3.3,97
962,Amazonas,2022-12-13 05:30,20.0,4.9,97
963,Amazonas,2022-12-13 05:45,20.0,2.0,97
964,Amazonas,2022-12-13 06:00,19.9,2.1,97
965,Amazonas,2022-12-13 06:15,19.6,4.3,97
966,Amazonas,2022-12-13 06:30,19.7,8.4,97
967,Amazonas,2022-12-13 06:45,19.6,13.8,97
968,Amazonas,2022-12-13 07:00,20.0,23.1,97
969,Amazonas,2022-12-13 07:15,20.8,64.9,98
970,Amazonas,2022-12-13 07:30,22.1,99.3,94
971,Amazonas,2022-12-13 07:45,23.0,122.1,90
972,Amazonas,2022-12-13 08:00,24.2,178.9,85
973,Amazonas,2022-12-13 08:15,25.0,207.8,80
974,Amazonas,2022-12-13 08:30,25.8,239.5,78
975,Amazonas,2022-12-13 08:45,26.8,284.8,73
976,Amazonas,2022-12-13 09:00,27.7,317.0,70
977,Amazonas,2022-12-13 09:15,28.6,368.9,70
978,Amazonas,2022-12-13 09:30,29.5,416.5,70
979,Amazonas,2022-12-13 09:45,29.8,419.3,67
980,Amazonas,2022-12-13 10:00,30.0,435.7,66
981,Amazonas,2022-12-13 10:15,30.2,477.7,63
982,Amazonas,2022-12-13 10:30,30.7,475.5,61
983,Amazonas,2022-12-13 10:45,31.1,518.5,57
984,Amazonas,2022-12-13 11:00,31.3,533.1,58
985,Amazonas,2022-12-13 11:15,31.7,546.3,56
986,Amazonas,2022-12-13 11:30,31.7,539.6,53
987,Amazonas,2022-12-13 11:45,32.0,545.2,54
988,Amazonas,2022-12-13 12:00,31.8,574.4,55
989,Amazonas,2022-12-13 12:15,32.0,583.7,55
990,Amazonas,2022-12-13 12:30,32.3,580.9,54
991,Amazonas,2022-12-13 12:45,32.3,565.3,54
992,Amazonas,2022-12-13 13:00,32.4,550.1,53
993,Amazonas,2022-12-13 13:15,32.3,554.5,53
994,Amazonas,2022-12-13 13:30,32.1,533.0,53
995,Amazonas,2022-12-13 13:45,32.2,512.6,54
996,Amazonas,2022-12-13 14:00,32.8,490.4,51
997,Amazonas,2022-12-13 14:15,32.7,467.9,51
998,Amazonas,2022-12-13 14:30,32.7,434.2,51
999,Amazonas,2022-12-13 14:45,32.3,404.6,53
1000,Amazonas,2022-12-13 15:00,32.2,369.7,54
1001,Amazonas,2022-12-13 15:15,32.3,339.9,54
1002,Amazonas,2022-12-13 15:30,31.5,298.0,57
1003,Amazonas,2022-12-13 15:45,31.3,254.9,58
1004,Amazonas,2022-12-13 16:00,30.8,229.1,60
1005,Amazonas,2022-12-13 16:15,30.3,184.1,63
1006,Amazonas,2022-12-13 16:30,30.0,142.9,65
1007,Amazonas,2022-12-13 16:45,29.4,97.0,66
1008,Amazonas,2022-12-13 17:00,28.9,56.5,69
1009,Amazonas,2022-12-13 17:15,28.4,32.3,70
1010,Amazonas,2022-12-13 17:30,27.8,17.3,73
1011,Amazonas,2022-12-13 17:45,27.1,6.8,78
1012,Amazonas,2022-12-13 18:00,26.6,4.0,81
1013,Amazonas,2022-12-13 18:15,25.6,3.3,85
1014,Amazonas,2022-12-13 18:30,24.9,3.4,88
1015,Amazonas,2022-12-13 18:45,24.5,4.2,90
1016,Amazonas,2022-12-13 19:00,24.6,2.2,90
1017,Amazonas,2022-12-13 19:15,24.9,2.9,91
1018,Amazonas,2022-12-13 19:30,25.1,2.8,90
1019,Amazonas,2022-12-13 19:45,25.1,1.9,90
1020,Amazonas,2022-12-13 20:00,24.7,1.6,91
1021,Amazonas,2022-12-13 20:15,24.4,136.7,92
1022,Amazonas,2022-12-13 20:30,24.1,2.2,92
1023,Amazonas,2022-12-13 20:45,23.7,269.4,93
1024,Amazonas,2022-12-13 21:00,23.4,1.9,94
1025,Amazonas,2022-12-13 21:15,23.3,3.0,94
1026,Amazonas,2022-12-13 21:30,23.4,2.3,95
1027,Amazonas,2022-12-13 21:45,23.5,1.3,94
1028,Amazonas,2022-12-13 22:00,23.0,1.3,94
1029,Amazonas,2022-12-13 22:15,22.7,1.5,95
1030,Amazonas,2022-12-13 22:30,23.2,534.5,96
1031,Amazonas,2022-12-13 22:45,22.7,135.7,96
1032,Amazonas,2022-12-13 23:00,22.6,1.3,96
1033,Amazonas,2022-12-13 23:15,22.5,1.3,96
1034,Amazonas,2022-12-13 23:30,22.3,1.3,96
1035,Amazonas,2022-12-13 23:45,22.2,1.3,96
1036,Amazonas,2022-12-14 00:00,22.2,1.2,96
1037,Amazonas,2022-12-14 00:15,22.1,1.3,96
1038,Amazonas,2022-12-14 00:30,22.0,1.5,96
1039,Amazonas,2022-12-14 00:45,21.8,1.3,96
1040,Amazonas,2022-12-14 01:00,22.1,1.3,97
1041,Amazonas,2022-12-14 01:15,22.2,402.2,97
1042,Amazonas,2022-12-14 01:30,21.6,1.3,97
1043,Amazonas,2022-12-14 01:45,21.7,1.2,97
1044,Amazonas,2022-12-14 02:00,21.4,1.7,97
1045,Amazonas,2022-12-14 02:15,21.4,2.2,97
1046,Amazonas,2022-12-14 02:30,21.5,2.3,97
1047,Amazonas,2022-12-14 02:45,21.4,1.4,97
1048,Amazonas,2022-12-14 03:00,21.1,1.6,97
1049,Amazonas,2022-12-14 03:15,21.0,2.2,97
